GeneID	EACO	Pathway
LOCMI08637	Ea	RNA transport:map03013
LOCMI08703	Ea	RNA transport:map03013
LOCMI08879	Ea	RNA transport:map03013
LOCMI08890	Ea	RNA transport:map03013
LOCMI09017	Ea	RNA transport:map03013
LOCMI09094	Ea	RNA transport:map03013
LOCMI09216	Ea	RNA transport:map03013
LOCMI09448	Ea	RNA transport:map03013
LOCMI09460	Ea	RNA transport:map03013
LOCMI09542	Ea	RNA transport:map03013
LOCMI09546	Ea	RNA transport:map03013
LOCMI09710	Ea	RNA transport:map03013
LOCMI09866	Ea	RNA transport:map03013
LOCMI09901	Ea	RNA transport:map03013
LOCMI09982	Ea	RNA transport:map03013
LOCMI10029	Ea	RNA transport:map03013
LOCMI10087	Ea	RNA transport:map03013
LOCMI10130	Ea	RNA transport:map03013
LOCMI10275	Ea	RNA transport:map03013
LOCMI10398	Ea	RNA transport:map03013
LOCMI10440	Ea	RNA transport:map03013
LOCMI10495	Ea	RNA transport:map03013
LOCMI10670	Ea	RNA transport:map03013
LOCMI10828	Ea	RNA transport:map03013
LOCMI10852	Ea	RNA transport:map03013
LOCMI11404	Ea	RNA transport:map03013
LOCMI11431	Ea	RNA transport:map03013
LOCMI11616	Ea	RNA transport:map03013
LOCMI11690	Ea	RNA transport:map03013
LOCMI11692	Ea	RNA transport:map03013
LOCMI11760	Ea	RNA transport:map03013
LOCMI11986	Ea	RNA transport:map03013
LOCMI12282	Ea	RNA transport:map03013
LOCMI12347	Ea	RNA transport:map03013
LOCMI12655	Ea	RNA transport:map03013
LOCMI12722	Ea	RNA transport:map03013
LOCMI12851	Ea	RNA transport:map03013
LOCMI12894	Ea	RNA transport:map03013
LOCMI12967	Ea	RNA transport:map03013
LOCMI13502	Ea	RNA transport:map03013
LOCMI14096	Ea	RNA transport:map03013
LOCMI14274	Ea	RNA transport:map03013
LOCMI14512	Ea	RNA transport:map03013
LOCMI14640	Ea	RNA transport:map03013
LOCMI14649	Ea	RNA transport:map03013
LOCMI14667	Ea	RNA transport:map03013
LOCMI14699	Ea	RNA transport:map03013
LOCMI15072	Ea	RNA transport:map03013
LOCMI15131	Ea	RNA transport:map03013
LOCMI15171	Ea	RNA transport:map03013
LOCMI15356	Ea	RNA transport:map03013
LOCMI15462	Ea	RNA transport:map03013
LOCMI15498	Ea	RNA transport:map03013
LOCMI16388	Ea	RNA transport:map03013
LOCMI16779	Ea	RNA transport:map03013
LOCMI16809	Ea	RNA transport:map03013
LOCMI16849	Ea	RNA transport:map03013
LOCMI17072	Ea	RNA transport:map03013
LOCMI17090	Ea	RNA transport:map03013
LOCMI17101	Ea	RNA transport:map03013
LOCMI17191	Ea	RNA transport:map03013
LOCMI17197	Ea	RNA transport:map03013
LOCMI17288	Ea	RNA transport:map03013
LOCMI17304	Ea	RNA transport:map03013
LOCMI17327	Ea	RNA transport:map03013
LOCMI17335	Ea	RNA transport:map03013
LOCMI00127	Ea	mRNA surveillance pathway:map03015
LOCMI00648	Ea	mRNA surveillance pathway:map03015
LOCMI00691	Ea	mRNA surveillance pathway:map03015
LOCMI01122	Ea	mRNA surveillance pathway:map03015
LOCMI01319	Ea	mRNA surveillance pathway:map03015
LOCMI02249	Ea	mRNA surveillance pathway:map03015
LOCMI02353	Ea	mRNA surveillance pathway:map03015
LOCMI02616	Ea	mRNA surveillance pathway:map03015
LOCMI04146	Ea	mRNA surveillance pathway:map03015
LOCMI04290	Ea	mRNA surveillance pathway:map03015
LOCMI04399	Ea	mRNA surveillance pathway:map03015
LOCMI05417	Ea	mRNA surveillance pathway:map03015
LOCMI05766	Ea	mRNA surveillance pathway:map03015
LOCMI05815	Ea	mRNA surveillance pathway:map03015
LOCMI06244	Ea	mRNA surveillance pathway:map03015
LOCMI06293	Ea	mRNA surveillance pathway:map03015
LOCMI06505	Ea	mRNA surveillance pathway:map03015
LOCMI07078	Ea	mRNA surveillance pathway:map03015
LOCMI07092	Ea	mRNA surveillance pathway:map03015
LOCMI07133	Ea	mRNA surveillance pathway:map03015
LOCMI07431	Ea	mRNA surveillance pathway:map03015
LOCMI07527	Ea	mRNA surveillance pathway:map03015
LOCMI08081	Ea	mRNA surveillance pathway:map03015
LOCMI08144	Ea	mRNA surveillance pathway:map03015
LOCMI08343	Ea	mRNA surveillance pathway:map03015
LOCMI08703	Ea	mRNA surveillance pathway:map03015
LOCMI08789	Ea	mRNA surveillance pathway:map03015
LOCMI09017	Ea	mRNA surveillance pathway:map03015
LOCMI09051	Ea	mRNA surveillance pathway:map03015
LOCMI09064	Ea	mRNA surveillance pathway:map03015
LOCMI09484	Ea	mRNA surveillance pathway:map03015
LOCMI09632	Ea	mRNA surveillance pathway:map03015
LOCMI09797	Ea	mRNA surveillance pathway:map03015
LOCMI10077	Ea	mRNA surveillance pathway:map03015
LOCMI10151	Ea	mRNA surveillance pathway:map03015
LOCMI10208	Ea	mRNA surveillance pathway:map03015
LOCMI10358	Ea	mRNA surveillance pathway:map03015
LOCMI10413	Ea	mRNA surveillance pathway:map03015
LOCMI10481	Ea	mRNA surveillance pathway:map03015
LOCMI11760	Ea	mRNA surveillance pathway:map03015
LOCMI11996	Ea	mRNA surveillance pathway:map03015
LOCMI12347	Ea	mRNA surveillance pathway:map03015
LOCMI12365	Ea	mRNA surveillance pathway:map03015
LOCMI12529	Ea	mRNA surveillance pathway:map03015
LOCMI12745	Ea	mRNA surveillance pathway:map03015
LOCMI12798	Ea	mRNA surveillance pathway:map03015
LOCMI12831	Ea	mRNA surveillance pathway:map03015
LOCMI14082	Ea	mRNA surveillance pathway:map03015
LOCMI14274	Ea	mRNA surveillance pathway:map03015
LOCMI14318	Ea	mRNA surveillance pathway:map03015
LOCMI14342	Ea	mRNA surveillance pathway:map03015
LOCMI14550	Ea	mRNA surveillance pathway:map03015
LOCMI15031	Ea	mRNA surveillance pathway:map03015
LOCMI15171	Ea	mRNA surveillance pathway:map03015
LOCMI15462	Ea	mRNA surveillance pathway:map03015
LOCMI16453	Ea	mRNA surveillance pathway:map03015
LOCMI16779	Ea	mRNA surveillance pathway:map03015
LOCMI16809	Ea	mRNA surveillance pathway:map03015
LOCMI17090	Ea	mRNA surveillance pathway:map03015
LOCMI17191	Ea	mRNA surveillance pathway:map03015
LOCMI17197	Ea	mRNA surveillance pathway:map03015
LOCMI17281	Ea	mRNA surveillance pathway:map03015
LOCMI17288	Ea	mRNA surveillance pathway:map03015
LOCMI17304	Ea	mRNA surveillance pathway:map03015
LOCMI17327	Ea	mRNA surveillance pathway:map03015
LOCMI00350	Ea	RNA degradation:map03018
LOCMI00422	Ea	RNA degradation:map03018
LOCMI01607	Ea	RNA degradation:map03018
LOCMI02310	Ea	RNA degradation:map03018
LOCMI03271	Ea	RNA degradation:map03018
LOCMI03680	Ea	RNA degradation:map03018
LOCMI03907	Ea	RNA degradation:map03018
LOCMI04125	Ea	RNA degradation:map03018
LOCMI04174	Ea	RNA degradation:map03018
LOCMI04176	Ea	RNA degradation:map03018
LOCMI04788	Ea	RNA degradation:map03018
LOCMI04889	Ea	RNA degradation:map03018
LOCMI05596	Ea	RNA degradation:map03018
LOCMI05717	Ea	RNA degradation:map03018
LOCMI05995	Ea	RNA degradation:map03018
LOCMI06091	Ea	RNA degradation:map03018
LOCMI06579	Ea	RNA degradation:map03018
LOCMI06951	Ea	RNA degradation:map03018
LOCMI07755	Ea	RNA degradation:map03018
LOCMI08183	Ea	RNA degradation:map03018
LOCMI08703	Ea	RNA degradation:map03018
LOCMI08975	Ea	RNA degradation:map03018
LOCMI09214	Ea	RNA degradation:map03018
LOCMI09468	Ea	RNA degradation:map03018
LOCMI09498	Ea	RNA degradation:map03018
LOCMI09656	Ea	RNA degradation:map03018
LOCMI09807	Ea	RNA degradation:map03018
LOCMI10578	Ea	RNA degradation:map03018
LOCMI10605	Ea	RNA degradation:map03018
LOCMI10801	Ea	RNA degradation:map03018
LOCMI10947	Ea	RNA degradation:map03018
LOCMI12568	Ea	RNA degradation:map03018
LOCMI12602	Ea	RNA degradation:map03018
LOCMI12830	Ea	RNA degradation:map03018
LOCMI12915	Ea	RNA degradation:map03018
LOCMI12933	Ea	RNA degradation:map03018
LOCMI13507	Ea	RNA degradation:map03018
LOCMI13839	Ea	RNA degradation:map03018
LOCMI14001	Ea	RNA degradation:map03018
LOCMI14385	Ea	RNA degradation:map03018
LOCMI14463	Ea	RNA degradation:map03018
LOCMI14521	Ea	RNA degradation:map03018
LOCMI14691	Ea	RNA degradation:map03018
LOCMI15226	Ea	RNA degradation:map03018
LOCMI15298	Ea	RNA degradation:map03018
LOCMI15431	Ea	RNA degradation:map03018
LOCMI15779	Ea	RNA degradation:map03018
LOCMI15780	Ea	RNA degradation:map03018
LOCMI16341	Ea	RNA degradation:map03018
LOCMI16527	Ea	RNA degradation:map03018
LOCMI16793	Ea	RNA degradation:map03018
LOCMI17098	Ea	RNA degradation:map03018
LOCMI17126	Ea	RNA degradation:map03018
LOCMI17153	Ea	RNA degradation:map03018
LOCMI17156	Ea	RNA degradation:map03018
LOCMI17234	Ea	RNA degradation:map03018
LOCMI17317	Ea	RNA degradation:map03018
LOCMI00525	Ea	RNA polymerase:map03020
LOCMI00601	Ea	RNA polymerase:map03020
LOCMI01328	Ea	RNA polymerase:map03020
LOCMI01524	Ea	RNA polymerase:map03020
LOCMI02157	Ea	RNA polymerase:map03020
LOCMI03421	Ea	RNA polymerase:map03020
LOCMI03873	Ea	RNA polymerase:map03020
LOCMI03973	Ea	RNA polymerase:map03020
LOCMI04645	Ea	RNA polymerase:map03020
LOCMI04852	Ea	RNA polymerase:map03020
LOCMI05195	Ea	RNA polymerase:map03020
LOCMI05553	Ea	RNA polymerase:map03020
LOCMI05744	Ea	RNA polymerase:map03020
LOCMI05985	Ea	RNA polymerase:map03020
LOCMI06149	Ea	RNA polymerase:map03020
LOCMI06409	Ea	RNA polymerase:map03020
LOCMI06930	Ea	RNA polymerase:map03020
LOCMI07879	Ea	RNA polymerase:map03020
LOCMI08182	Ea	RNA polymerase:map03020
LOCMI08192	Ea	RNA polymerase:map03020
LOCMI09384	Ea	RNA polymerase:map03020
LOCMI10439	Ea	RNA polymerase:map03020
LOCMI10444	Ea	RNA polymerase:map03020
LOCMI10663	Ea	RNA polymerase:map03020
LOCMI10902	Ea	RNA polymerase:map03020
LOCMI13140	Ea	RNA polymerase:map03020
LOCMI13169	Ea	RNA polymerase:map03020
LOCMI13754	Ea	RNA polymerase:map03020
LOCMI13810	Ea	RNA polymerase:map03020
LOCMI14102	Ea	RNA polymerase:map03020
LOCMI14200	Ea	RNA polymerase:map03020
LOCMI14909	Ea	RNA polymerase:map03020
LOCMI00273	Ea	Basal transcription factors:map03022
LOCMI01394	Ea	Basal transcription factors:map03022
LOCMI02340	Ea	Basal transcription factors:map03022
LOCMI02622	Ea	Basal transcription factors:map03022
LOCMI03045	Ea	Basal transcription factors:map03022
LOCMI03057	Ea	Basal transcription factors:map03022
LOCMI03538	Ea	Basal transcription factors:map03022
LOCMI03965	Ea	Basal transcription factors:map03022
LOCMI04104	Ea	Basal transcription factors:map03022
LOCMI04938	Ea	Basal transcription factors:map03022
LOCMI05357	Ea	Basal transcription factors:map03022
LOCMI05686	Ea	Basal transcription factors:map03022
LOCMI05864	Ea	Basal transcription factors:map03022
LOCMI06153	Ea	Basal transcription factors:map03022
LOCMI06737	Ea	Basal transcription factors:map03022
LOCMI06855	Ea	Basal transcription factors:map03022
LOCMI06911	Ea	Basal transcription factors:map03022
LOCMI07168	Ea	Basal transcription factors:map03022
LOCMI08073	Ea	Basal transcription factors:map03022
LOCMI08264	Ea	Basal transcription factors:map03022
LOCMI08498	Ea	Basal transcription factors:map03022
LOCMI08755	Ea	Basal transcription factors:map03022
LOCMI09247	Ea	Basal transcription factors:map03022
LOCMI09882	Ea	Basal transcription factors:map03022
LOCMI10150	Ea	Basal transcription factors:map03022
LOCMI10253	Ea	Basal transcription factors:map03022
LOCMI10558	Ea	Basal transcription factors:map03022
LOCMI12588	Ea	Basal transcription factors:map03022
LOCMI12746	Ea	Basal transcription factors:map03022
LOCMI13040	Ea	Basal transcription factors:map03022
LOCMI13672	Ea	Basal transcription factors:map03022
LOCMI13673	Ea	Basal transcription factors:map03022
LOCMI14103	Ea	Basal transcription factors:map03022
LOCMI14799	Ea	Basal transcription factors:map03022
LOCMI17251	Ea	Basal transcription factors:map03022
LOCMI00207	Ea	DNA replication:map03030
LOCMI00252	Ea	DNA replication:map03030
LOCMI00890	Ea	DNA replication:map03030
LOCMI00912	Ea	DNA replication:map03030
LOCMI01129	Ea	DNA replication:map03030
LOCMI01583	Ea	DNA replication:map03030
LOCMI01682	Ea	DNA replication:map03030
LOCMI01920	Ea	DNA replication:map03030
LOCMI02525	Ea	DNA replication:map03030
LOCMI02855	Ea	DNA replication:map03030
LOCMI02908	Ea	DNA replication:map03030
LOCMI03322	Ea	DNA replication:map03030
LOCMI04450	Ea	DNA replication:map03030
LOCMI04598	Ea	DNA replication:map03030
LOCMI04664	Ea	DNA replication:map03030
LOCMI05032	Ea	DNA replication:map03030
LOCMI05424	Ea	DNA replication:map03030
LOCMI07858	Ea	DNA replication:map03030
LOCMI07939	Ea	DNA replication:map03030
LOCMI08026	Ea	DNA replication:map03030
LOCMI08111	Ea	DNA replication:map03030
LOCMI08757	Ea	DNA replication:map03030
LOCMI09890	Ea	DNA replication:map03030
LOCMI10171	Ea	DNA replication:map03030
LOCMI11880	Ea	DNA replication:map03030
LOCMI12275	Ea	DNA replication:map03030
LOCMI12438	Ea	DNA replication:map03030
LOCMI12584	Ea	DNA replication:map03030
LOCMI14116	Ea	DNA replication:map03030
LOCMI14641	Ea	DNA replication:map03030
LOCMI14842	Ea	DNA replication:map03030
LOCMI16330	Ea	DNA replication:map03030
LOCMI16336	Ea	DNA replication:map03030
LOCMI16389	Ea	DNA replication:map03030
LOCMI16407	Ea	DNA replication:map03030
LOCMI16422	Ea	DNA replication:map03030
LOCMI01197	Ea	Spliceosome:map03040
LOCMI01484	Ea	Spliceosome:map03040
LOCMI05188	Ea	Spliceosome:map03040
LOCMI06015	Ea	Spliceosome:map03040
LOCMI08121	Ea	Spliceosome:map03040
LOCMI08265	Ea	Spliceosome:map03040
LOCMI08793	Ea	Spliceosome:map03040
LOCMI09768	Ea	Spliceosome:map03040
LOCMI10679	Ea	Spliceosome:map03040
LOCMI11252	Ea	Spliceosome:map03040
LOCMI11649	Ea	Spliceosome:map03040
LOCMI11679	Ea	Spliceosome:map03040
LOCMI15442	Ea	Spliceosome:map03040
LOCMI15505	Ea	Spliceosome:map03040
LOCMI16289	Ea	Spliceosome:map03040
LOCMI16468	Ea	Spliceosome:map03040
LOCMI16479	Ea	Spliceosome:map03040
LOCMI16517	Ea	Spliceosome:map03040
LOCMI16527	Ea	Spliceosome:map03040
LOCMI16543	Ea	Spliceosome:map03040
LOCMI16548	Ea	Spliceosome:map03040
LOCMI16549	Ea	Spliceosome:map03040
LOCMI16550	Ea	Spliceosome:map03040
LOCMI16551	Ea	Spliceosome:map03040
LOCMI16561	Ea	Spliceosome:map03040
LOCMI16570	Ea	Spliceosome:map03040
LOCMI16578	Ea	Spliceosome:map03040
LOCMI16580	Ea	Spliceosome:map03040
LOCMI16623	Ea	Spliceosome:map03040
LOCMI16631	Ea	Spliceosome:map03040
LOCMI16707	Ea	Spliceosome:map03040
LOCMI16758	Ea	Spliceosome:map03040
LOCMI16762	Ea	Spliceosome:map03040
LOCMI16764	Ea	Spliceosome:map03040
LOCMI16778	Ea	Spliceosome:map03040
LOCMI16779	Ea	Spliceosome:map03040
LOCMI16780	Ea	Spliceosome:map03040
LOCMI16788	Ea	Spliceosome:map03040
LOCMI16793	Ea	Spliceosome:map03040
LOCMI16796	Ea	Spliceosome:map03040
LOCMI16803	Ea	Spliceosome:map03040
LOCMI16804	Ea	Spliceosome:map03040
LOCMI16805	Ea	Spliceosome:map03040
LOCMI16806	Ea	Spliceosome:map03040
LOCMI16809	Ea	Spliceosome:map03040
LOCMI16810	Ea	Spliceosome:map03040
LOCMI16817	Ea	Spliceosome:map03040
LOCMI16846	Ea	Spliceosome:map03040
LOCMI16849	Ea	Spliceosome:map03040
LOCMI16961	Ea	Spliceosome:map03040
LOCMI17055	Ea	Spliceosome:map03040
LOCMI17058	Ea	Spliceosome:map03040
LOCMI17059	Ea	Spliceosome:map03040
LOCMI17065	Ea	Spliceosome:map03040
LOCMI17066	Ea	Spliceosome:map03040
LOCMI17067	Ea	Spliceosome:map03040
LOCMI17068	Ea	Spliceosome:map03040
LOCMI17069	Ea	Spliceosome:map03040
LOCMI17071	Ea	Spliceosome:map03040
LOCMI17072	Ea	Spliceosome:map03040
LOCMI17074	Ea	Spliceosome:map03040
LOCMI17076	Ea	Spliceosome:map03040
LOCMI17078	Ea	Spliceosome:map03040
LOCMI17079	Ea	Spliceosome:map03040
LOCMI17080	Ea	Spliceosome:map03040
LOCMI17082	Ea	Spliceosome:map03040
LOCMI17085	Ea	Spliceosome:map03040
LOCMI17086	Ea	Spliceosome:map03040
LOCMI17088	Ea	Spliceosome:map03040
LOCMI17090	Ea	Spliceosome:map03040
LOCMI17092	Ea	Spliceosome:map03040
LOCMI17093	Ea	Spliceosome:map03040
LOCMI17098	Ea	Spliceosome:map03040
LOCMI17100	Ea	Spliceosome:map03040
LOCMI17113	Ea	Spliceosome:map03040
LOCMI17116	Ea	Spliceosome:map03040
LOCMI17119	Ea	Spliceosome:map03040
LOCMI17121	Ea	Spliceosome:map03040
LOCMI17122	Ea	Spliceosome:map03040
LOCMI17126	Ea	Spliceosome:map03040
LOCMI17129	Ea	Spliceosome:map03040
LOCMI17130	Ea	Spliceosome:map03040
LOCMI17142	Ea	Spliceosome:map03040
LOCMI17151	Ea	Spliceosome:map03040
LOCMI17153	Ea	Spliceosome:map03040
LOCMI17154	Ea	Spliceosome:map03040
LOCMI17156	Ea	Spliceosome:map03040
LOCMI17171	Ea	Spliceosome:map03040
LOCMI17174	Ea	Spliceosome:map03040
LOCMI17175	Ea	Spliceosome:map03040
LOCMI17191	Ea	Spliceosome:map03040
LOCMI17197	Ea	Spliceosome:map03040
LOCMI17198	Ea	Spliceosome:map03040
LOCMI17202	Ea	Spliceosome:map03040
LOCMI17215	Ea	Spliceosome:map03040
LOCMI17226	Ea	Spliceosome:map03040
LOCMI17234	Ea	Spliceosome:map03040
LOCMI17235	Ea	Spliceosome:map03040
LOCMI17236	Ea	Spliceosome:map03040
LOCMI17238	Ea	Spliceosome:map03040
LOCMI17239	Ea	Spliceosome:map03040
LOCMI17257	Ea	Spliceosome:map03040
LOCMI17261	Ea	Spliceosome:map03040
LOCMI17269	Ea	Spliceosome:map03040
LOCMI17279	Ea	Spliceosome:map03040
LOCMI17285	Ea	Spliceosome:map03040
LOCMI17286	Ea	Spliceosome:map03040
LOCMI17287	Ea	Spliceosome:map03040
LOCMI17288	Ea	Spliceosome:map03040
LOCMI17289	Ea	Spliceosome:map03040
LOCMI17294	Ea	Spliceosome:map03040
LOCMI17300	Ea	Spliceosome:map03040
LOCMI17301	Ea	Spliceosome:map03040
LOCMI17304	Ea	Spliceosome:map03040
LOCMI17308	Ea	Spliceosome:map03040
LOCMI17317	Ea	Spliceosome:map03040
LOCMI17326	Ea	Spliceosome:map03040
LOCMI17327	Ea	Spliceosome:map03040
LOCMI17330	Ea	Spliceosome:map03040
LOCMI17335	Ea	Spliceosome:map03040
LOCMI17342	Ea	Spliceosome:map03040
LOCMI17344	Ea	Spliceosome:map03040
LOCMI17348	Ea	Spliceosome:map03040
LOCMI00131	Ea	Proteasome:map03050
LOCMI00573	Ea	Proteasome:map03050
LOCMI00654	Ea	Proteasome:map03050
LOCMI00788	Ea	Proteasome:map03050
LOCMI00894	Ea	Proteasome:map03050
LOCMI00924	Ea	Proteasome:map03050
LOCMI01417	Ea	Proteasome:map03050
LOCMI01611	Ea	Proteasome:map03050
LOCMI01873	Ea	Proteasome:map03050
LOCMI02056	Ea	Proteasome:map03050
LOCMI02241	Ea	Proteasome:map03050
LOCMI02419	Ea	Proteasome:map03050
LOCMI02554	Ea	Proteasome:map03050
LOCMI02745	Ea	Proteasome:map03050
LOCMI02940	Ea	Proteasome:map03050
LOCMI03019	Ea	Proteasome:map03050
LOCMI03252	Ea	Proteasome:map03050
LOCMI03806	Ea	Proteasome:map03050
LOCMI04525	Ea	Proteasome:map03050
LOCMI04681	Ea	Proteasome:map03050
LOCMI05007	Ea	Proteasome:map03050
LOCMI09520	Ea	Proteasome:map03050
LOCMI09640	Ea	Proteasome:map03050
LOCMI09728	Ea	Proteasome:map03050
LOCMI10122	Ea	Proteasome:map03050
LOCMI10127	Ea	Proteasome:map03050
LOCMI10141	Ea	Proteasome:map03050
LOCMI10483	Ea	Proteasome:map03050
LOCMI10952	Ea	Proteasome:map03050
LOCMI11422	Ea	Proteasome:map03050
LOCMI11441	Ea	Proteasome:map03050
LOCMI11447	Ea	Proteasome:map03050
LOCMI12605	Ea	Proteasome:map03050
LOCMI13089	Ea	Proteasome:map03050
LOCMI13150	Ea	Proteasome:map03050
LOCMI13671	Ea	Proteasome:map03050
LOCMI13695	Ea	Proteasome:map03050
LOCMI14671	Ea	Proteasome:map03050
LOCMI14959	Ea	Proteasome:map03050
LOCMI14991	Ea	Proteasome:map03050
LOCMI15125	Ea	Proteasome:map03050
LOCMI15334	Ea	Proteasome:map03050
LOCMI00915	Ea	Protein export:map03060
LOCMI01952	Ea	Protein export:map03060
LOCMI04853	Ea	Protein export:map03060
LOCMI05611	Ea	Protein export:map03060
LOCMI06027	Ea	Protein export:map03060
LOCMI06634	Ea	Protein export:map03060
LOCMI07265	Ea	Protein export:map03060
LOCMI08190	Ea	Protein export:map03060
LOCMI09429	Ea	Protein export:map03060
LOCMI10612	Ea	Protein export:map03060
LOCMI10960	Ea	Protein export:map03060
LOCMI11145	Ea	Protein export:map03060
LOCMI11426	Ea	Protein export:map03060
LOCMI12956	Ea	Protein export:map03060
LOCMI14850	Ea	Protein export:map03060
LOCMI15161	Ea	Protein export:map03060
LOCMI15492	Ea	Protein export:map03060
LOCMI15493	Ea	Protein export:map03060
LOCMI00252	Ea	Base excision repair:map03410
LOCMI00510	Ea	Base excision repair:map03410
LOCMI02540	Ea	Base excision repair:map03410
LOCMI02908	Ea	Base excision repair:map03410
LOCMI04598	Ea	Base excision repair:map03410
LOCMI05365	Ea	Base excision repair:map03410
LOCMI05424	Ea	Base excision repair:map03410
LOCMI05739	Ea	Base excision repair:map03410
LOCMI06203	Ea	Base excision repair:map03410
LOCMI06735	Ea	Base excision repair:map03410
LOCMI07245	Ea	Base excision repair:map03410
LOCMI07340	Ea	Base excision repair:map03410
LOCMI07682	Ea	Base excision repair:map03410
LOCMI07858	Ea	Base excision repair:map03410
LOCMI07939	Ea	Base excision repair:map03410
LOCMI08653	Ea	Base excision repair:map03410
LOCMI09117	Ea	Base excision repair:map03410
LOCMI10246	Ea	Base excision repair:map03410
LOCMI12275	Ea	Base excision repair:map03410
LOCMI12301	Ea	Base excision repair:map03410
LOCMI12438	Ea	Base excision repair:map03410
LOCMI14047	Ea	Base excision repair:map03410
LOCMI14116	Ea	Base excision repair:map03410
LOCMI14641	Ea	Base excision repair:map03410
LOCMI14842	Ea	Base excision repair:map03410
LOCMI00252	Ea	Nucleotide excision repair:map03420
LOCMI00835	Ea	Nucleotide excision repair:map03420
LOCMI01583	Ea	Nucleotide excision repair:map03420
LOCMI02340	Ea	Nucleotide excision repair:map03420
LOCMI02525	Ea	Nucleotide excision repair:map03420
LOCMI02622	Ea	Nucleotide excision repair:map03420
LOCMI02908	Ea	Nucleotide excision repair:map03420
LOCMI03322	Ea	Nucleotide excision repair:map03420
LOCMI03965	Ea	Nucleotide excision repair:map03420
LOCMI03970	Ea	Nucleotide excision repair:map03420
LOCMI04104	Ea	Nucleotide excision repair:map03420
LOCMI04598	Ea	Nucleotide excision repair:map03420
LOCMI04664	Ea	Nucleotide excision repair:map03420
LOCMI04938	Ea	Nucleotide excision repair:map03420
LOCMI05032	Ea	Nucleotide excision repair:map03420
LOCMI05140	Ea	Nucleotide excision repair:map03420
LOCMI05424	Ea	Nucleotide excision repair:map03420
LOCMI05520	Ea	Nucleotide excision repair:map03420
LOCMI05788	Ea	Nucleotide excision repair:map03420
LOCMI07168	Ea	Nucleotide excision repair:map03420
LOCMI07858	Ea	Nucleotide excision repair:map03420
LOCMI07939	Ea	Nucleotide excision repair:map03420
LOCMI08026	Ea	Nucleotide excision repair:map03420
LOCMI09882	Ea	Nucleotide excision repair:map03420
LOCMI09890	Ea	Nucleotide excision repair:map03420
LOCMI09934	Ea	Nucleotide excision repair:map03420
LOCMI10253	Ea	Nucleotide excision repair:map03420
LOCMI10558	Ea	Nucleotide excision repair:map03420
LOCMI12275	Ea	Nucleotide excision repair:map03420
LOCMI12584	Ea	Nucleotide excision repair:map03420
LOCMI12804	Ea	Nucleotide excision repair:map03420
LOCMI13620	Ea	Nucleotide excision repair:map03420
LOCMI14103	Ea	Nucleotide excision repair:map03420
LOCMI14116	Ea	Nucleotide excision repair:map03420
LOCMI14147	Ea	Nucleotide excision repair:map03420
LOCMI14218	Ea	Nucleotide excision repair:map03420
LOCMI14641	Ea	Nucleotide excision repair:map03420
LOCMI14799	Ea	Nucleotide excision repair:map03420
LOCMI14842	Ea	Nucleotide excision repair:map03420
LOCMI16372	Ea	Nucleotide excision repair:map03420
LOCMI01129	Ea	Mismatch repair:map03430
LOCMI01583	Ea	Mismatch repair:map03430
LOCMI02525	Ea	Mismatch repair:map03430
LOCMI03322	Ea	Mismatch repair:map03430
LOCMI04598	Ea	Mismatch repair:map03430
